timestamp,value_0,value_1,value_2
1766162793890,-0.10395,0.02205,9.74895
1766162793890,-0.063,0.034050003,9.708
1766162793890,-0.034050003,0.010050001,9.682051
1766162793891,-0.052950002,0.012,9.660001
1766162793891,-0.03195,-0.006,9.651
1766162793919,-0.06105,-0.016050002,9.655951
1766162793919,-0.058050003,-0.022950001,9.67695
1766162793919,-0.08895,-0.01995,9.715051
1766162793919,-0.135,-0.034950003,9.75105
1766162793919,-0.15195,-0.06795,9.82995
1766162793919,-0.16095,-0.079950005,9.909
1766162793919,-0.15195,-0.078,9.93795
1766162793919,-0.123,-0.07095,9.909
1766162793919,-0.075,-0.09,9.880951
1766162793919,-0.079950005,-0.09705,9.832951
1766162793919,-0.07005,-0.109050006,9.79695
1766162793921,-0.087000005,-0.09,9.792001
1766162793924,-0.156,-0.04695,9.79695
1766162793926,-0.20700002,0.01905,9.84195
1766162793928,-0.231,0.058050003,9.84195
1766162793931,-0.22095,0.08895,9.861
1766162793933,-0.22605,0.12195001,9.8230505
1766162793936,-0.18705001,0.15300001,9.75105
1766162793951,-0.132,0.12705001,9.712951
1766162793951,-0.09900001,0.10095,9.655951
1766162793951,-0.076950006,0.08205,9.58605
1766162793951,-0.052950002,0.048,9.52095
1766162793951,-0.039,0.010050001,9.46395
1766162793953,-0.049050003,-0.0010500001,9.45705
1766162793954,-0.034050003,-0.025050001,9.5119505
1766162793956,-0.052950002,-0.034950003,9.588
1766162793958,-0.063,-0.06795,9.696
1766162793976,-0.11100001,-0.07305,9.780001
1766162793976,-0.18,-0.066,9.826051
1766162793976,-0.22305001,-0.042000003,9.856951
1766162793976,-0.20205002,-0.04695,9.861
1766162793976,-0.16605,-0.042000003,9.856951
1766162793976,-0.132,-0.04695,9.835051
1766162793976,-0.16605,-0.051000003,9.804001
1766162793978,-0.14895001,-0.03195,9.757951
1766162793981,-0.13695,-0.054,9.696
1766162794003,-0.135,-0.042000003,9.639001
1766162794003,-0.11100001,-0.054,9.61995
1766162794003,-0.10395,-0.030000001,9.63195
1766162794003,-0.171,0.02205,9.658051
1766162794003,-0.192,0.043050002,9.696
1766162794003,-0.16305001,0.039,9.688951
1766162794003,-0.108,0.031050002,9.684
1766162794003,-0.10095,-0.006,9.73005
1766162794007,-0.11100001,-0.022950001,9.8230505
1766162794007,-0.15195,-0.027,9.844951
1766162794008,-0.17805001,-0.06795,9.89295
1766162794011,-0.156,-0.094950005,9.89505
1766162794013,-0.13695,-0.11805001,9.885
1766162794016,-0.08895,-0.15405001,9.877951
1766162794018,-0.04095,-0.13800001,9.90495
1766162794020,-0.01995,-0.13800001,9.936001
1766162794023,-0.025050001,-0.11100001,9.945001
1766162794050,-0.052950002,-0.09900001,9.916051
1766162794051,-0.08205,-0.075,9.880951
1766162794051,-0.120000005,-0.03705,9.804001
1766162794051,-0.16305001,-0.006,9.723001
1766162794051,-0.17505,0.024,9.663
1766162794051,-0.19005,0.034050003,9.59595
1766162794051,-0.15900001,0.048,9.529051
1766162794051,-0.094050005,0.051000003,9.505051
1766162794051,-0.06105,0.04095,9.4810505
1766162794051,-0.09900001,0.028950002,9.486
1766162794051,-0.156,0.012,9.541051
1766162794075,-0.19905001,-0.00795,9.550051
1766162794075,-0.26895002,-0.039,9.555
1766162794075,-0.33795002,-0.09,9.562051
1766162794075,-0.384,-0.102000006,9.57705
1766162794075,-0.41205,-0.14505,9.6
1766162794075,-0.45795003,-0.19305001,9.636001
1766162794075,-0.45105,-0.231,9.648001
1766162794075,-0.43905002,-0.26700002,9.682051
1766162794075,-0.43605003,-0.28395,9.696
1766162794100,-0.42705002,-0.32205,9.75105
1766162794100,-0.39105,-0.31995,9.78705
1766162794100,-0.36705002,-0.32895002,9.826051
1766162794100,-0.29805002,-0.34095,9.877951
1766162794100,-0.252,-0.34395,9.900001
1766162794100,-0.20400001,-0.351,9.93105
1766162794100,-0.112950005,-0.351,9.94005
1766162794100,-0.051000003,-0.34095,9.94005
1766162794100,-0.01305,-0.33405003,9.95205
1766162794100,0.04605,-0.31695002,9.95205
1766162794123,0.087000005,-0.30795002,9.95505
1766162794123,0.12495001,-0.279,9.993
1766162794123,0.12495001,-0.279,9.984
1766162794123,0.12795001,-0.25005,9.97395
1766162794123,0.147,-0.22905001,9.95205
1766162794123,0.16395001,-0.22395001,9.94005
1766162794123,0.216,-0.17400001,9.885
1766162794123,0.264,-0.17400001,9.871051
1766162794123,0.27795002,-0.13800001,9.852
1766162794125,0.34500003,-0.063,9.826051
1766162794126,0.40305,0.015000001,9.8230505
1766162794128,0.45795003,0.064950004,9.79695
1766162794131,0.48000002,0.120000005,9.768001
1766162794133,0.48705003,0.18195,9.757951
1766162794160,0.48900002,0.19905001,9.757951
1766162794160,0.48195,0.24195,9.76095
1766162794160,0.453,0.27795002,9.736951
1766162794160,0.42705002,0.3,9.757951
1766162794160,0.39105,0.32295,9.77295
1766162794160,0.35505003,0.34005,9.80895
1766162794160,0.32895002,0.31605002,9.826051
1766162794160,0.32205,0.28800002,9.78195
1766162794160,0.33105,0.24405001,9.711
1766162794160,0.33405003,0.18495001,9.64605
1766162794162,0.32205,0.094050005,9.62205
1766162794185,0.28995,0.027,9.612
1766162794185,0.24000001,-0.034950003,9.660001
1766162794185,0.17295001,-0.09,9.76095
1766162794185,0.10395,-0.16605,9.84
1766162794185,0.034050003,-0.20205002,9.936001
1766162794185,-0.028950002,-0.23595001,10.012051
1766162794185,-0.07305,-0.24795002,10.09395
1766162794185,-0.13005,-0.23805001,10.134001
1766162794185,-0.14400001,-0.231,10.129951
1766162794207,-0.12795001,-0.21195,10.086
1766162794207,-0.07005,-0.14505,10.024051
1766162794207,0.010050001,-0.09900001,9.95205
1766162794207,0.08895,-0.049050003,9.871051
1766162794207,0.17295001,0.0049500004,9.8209505
1766162794207,0.23295002,0.07395,9.77505
1766162794207,0.28095,0.11805001,9.723001
1766162794207,0.324,0.156,9.672001
1766162794207,0.36195,0.19695,9.651
1766162794233,0.36195,0.201,9.612
1766162794233,0.35505003,0.22095,9.56505
1766162794233,0.32205,0.21795002,9.50895
1766162794233,0.264,0.16305001,9.507001
1766162794233,0.21405001,0.112950005,9.483001
1766162794233,0.17295001,0.012,9.4810505
1766162794233,0.156,-0.043950003,9.495001
1766162794233,0.135,-0.10605001,9.556951
1766162794233,0.120000005,-0.17400001,9.63195
1766162794233,0.120000005,-0.22095,9.715051
1766162794235,0.14205001,-0.25500003,9.81105
1766162794236,0.16800001,-0.27195,9.880951
1766162794238,0.171,-0.303,9.92805
1766162794240,0.16605,-0.31695002,10.00695
1766162794243,0.17805001,-0.33195,10.065001
1766162794268,0.18300001,-0.33195,10.06005
1766162794268,0.19905001,-0.303,10.065001
1766162794268,0.231,-0.279,10.02705
1766162794268,0.27105,-0.21900001,9.984
1766162794268,0.312,-0.14505,9.91905
1766162794268,0.28800002,-0.07095,9.81105
1766162794268,0.264,-0.00795,9.706051
1766162794268,0.22095,0.027,9.636001
1766162794268,0.20205002,0.072000004,9.615001
1766162794268,0.18495001,0.094050005,9.60795
1766162794293,0.192,0.079050004,9.63405
1766162794293,0.21900001,0.08205,9.63405
1766162794293,0.23295002,0.06705,9.64605
1766162794293,0.25005,0.052950002,9.636001
1766162794293,0.25395,0.04095,9.61995
1766162794293,0.21900001,0.024,9.59595
1766162794293,0.14400001,0.010050001,9.59805
1766162794293,0.108,-0.010950001,9.603001
1766162794293,0.09195001,-0.025050001,9.61695
1766162794293,0.09900001,-0.030000001,9.660001
1766162794323,0.11595,-0.066,9.700951
1766162794323,0.120000005,-0.102000006,9.744
1766162794323,0.132,-0.13800001,9.780001
1766162794323,0.14205001,-0.17595,9.8230505
1766162794323,0.13005,-0.23295002,9.859051
1766162794323,0.12795001,-0.29295,9.90705
1766162794323,0.10605001,-0.32700002,9.93795
1766162794323,0.112950005,-0.34605002,9.972
1766162794323,0.10605001,-0.37695003,9.96405
1766162794323,0.123,-0.39900002,9.95505
1766162794323,0.147,-0.38895002,9.93105
1766162794323,0.16095,-0.35805002,9.868951
1766162794325,0.156,-0.3,9.8230505
1766162794328,0.18300001,-0.25005,9.792001
1766162794330,0.19905001,-0.17805001,9.75405
1766162794333,0.22305001,-0.09705,9.768001
1766162794335,0.24705002,-0.018000001,9.76605
1766162794338,0.27600002,0.036000002,9.747001
1766162794365,0.30705002,0.10095,9.71805
1766162794365,0.31695002,0.11505,9.691051
1766162794365,0.35295,0.120000005,9.67905
1766162794365,0.372,0.10605001,9.66495
1766162794365,0.384,0.072000004,9.675
1766162794365,0.384,0.034050003,9.694051
1766162794366,0.36,-0.039,9.687
1766162794366,0.324,-0.066,9.706051
1766162794366,0.26595002,-0.10395,9.724951
1766162794366,0.22800002,-0.13005,9.736951
1766162794366,0.14895001,-0.16395001,9.732
1766162794391,0.10095,-0.17400001,9.739051
1766162794391,0.058050003,-0.18105,9.747001
1766162794391,0.04605,-0.17595,9.715051
1766162794391,0.049050003,-0.18795002,9.696
1766162794391,0.063,-0.16605,9.684
1766162794391,0.08895,-0.14205001,9.660001
1766162794391,0.11100001,-0.102000006,9.663
1766162794391,0.147,-0.075,9.65295
1766162794391,0.12795001,-0.051000003,9.66705
1766162794391,0.14400001,-0.043950003,9.684
1766162794393,0.13995,-0.01995,9.684
1766162794414,0.147,-0.010950001,9.699
1766162794414,0.147,0.0,9.663
1766162794414,0.16095,0.0,9.61995
1766162794414,0.16800001,0.01905,9.567
1766162794415,0.027,0.043050002,8.32905
1766162794415,1.14495,-0.47805002,-2.35305
1766162794415,5.65605,-1.84695,-8.06805
1766162794415,5.19105,-1.8970501,-0.837
1766162794439,1.36995,-0.94905007,7.21605
1766162794439,-1.9900501,0.079050004,12.307951
1766162794439,-3.3049502,0.72795004,14.940001
1766162794439,-3.00795,0.9480001,15.31095
1766162794439,-1.746,0.88605005,14.458051
1766162794439,-0.372,0.66795003,13.584001
1766162794439,0.51495004,0.49305,13.170001
1766162794439,0.82005006,0.393,13.012051
1766162794439,0.67605,0.321,12.793951
1766162794439,0.27405003,0.24195,12.535951
1766162794465,-0.192,0.07005,12.346951
1766162794465,-0.58500004,-0.13800001,12.17205
1766162794465,-0.906,-0.35295,12.019051
1766162794465,-1.143,-0.54,11.892
1766162794465,-1.2790501,-0.657,11.779051
1766162794465,-1.3609501,-0.70500004,11.49705
1766162794465,-1.3579501,-0.67200005,11.140051
1766162794465,-1.296,-0.56895,10.861951
1766162794465,-1.2379501,-0.43395,10.70895
1766162794465,-1.176,-0.28605002,10.627951
1766162794467,-1.1209501,-0.19500001,10.56795
1766162794468,-1.023,-0.11805001,10.599001
1766162794470,-0.87900007,-0.04695,10.668
1766162794473,-0.64695,0.0,10.684951
1766162794475,-0.39795002,0.00705,10.639951
